client_id,gender,age_1996,account_age_days,freq_POPLATEK PO OBRATU,freq_POPLATEK TYDNE,txn_count_1996,incoming_total_1996,outgoing_total_1996,avg_txn_1996,max_txn_1996,min_txn_1996,k_pojistne_count_1996,k_sipo_count_1996,k_sluzby_count_1996,k_urok_count_1996,k_sankc_urok_count_1996,k_duchod_count_1996,k_uver_count_1996,op_vyber_kartou_count_1996,op_vklad_count_1996,op_prevod_z_uctu_count_1996,op_vyber_count_1996,op_prevod_na_ucet_count_1996,avg_balance_1996,max_balance_1996,min_balance_1996,std_balance_1996,recency_1996,order_count,order_amount_total,po_pojistne_count,po_sipo_count,po_leasing_count,po_uver_count,has_previous_loan,previous_loan_amount_total,previous_loan_problem,loan_granted_1996,has_card_pre_1997,card_count_pre_1997,card_issued_1996,ending_balance_1996,op_type_diversity_1996,k_symbol_diversity_1996,n_accounts,ratio_credit_to_debit_1996,ratio_incoming_total_1996,ratio_outgoing_total_1996,avg_txn_norm_1996,po_type_diversity_1996,dv_loan_1997,dv_card_1997
2295,1,57,1267.0,0.0,0.0,64,56349.3,60461.2,1825.1640625,4622.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,28,12.0,18283.9859375,25910.6,14242.6,2803.2393019656433,0,1.0,2398.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18936.7,3.0,4.0,1,0.9319910951155452,0.48239927061351506,0.5176007293864849,28.5181884765625,1,0,0
2302,2,39,1183.0,0.0,0.0,99,795159.5,749031.2,16301.118181818181,58500.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,28.0,0.0,47,12.0,64018.5505050505,144478.3,23472.4,28430.212575943602,0,2.0,11254.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24393.7,3.0,3.0,1,1.0615839500410664,0.5149360762242643,0.4850639237757357,164.65775941230487,2,0,0
2305,1,47,1370.0,0.0,0.0,52,134527.7,132375.2,5424.248076923077,15399.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,28,0.0,24777.846153846152,42673.0,16565.5,6867.706550609092,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19416.0,2.0,2.0,1,1.016260598661985,0.5040323653283647,0.49596763467163524,104.31246301775148,0,0,0
2309,1,20,396.0,0.0,0.0,59,236726.9,243566.4,8140.564406779661,27086.0,14.6,0.0,9.0,9.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,26,9.0,37615.11016949153,62730.1,17074.6,10976.061485132634,0,1.0,6355.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21355.7,3.0,3.0,1,0.9719193616196651,0.49287987152850143,0.5071201284714986,137.97566791151968,1,0,0
2310,2,57,1263.0,0.0,1.0,55,147577.19999999998,158660.0,5696.276363636364,16856.0,30.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,31,0.0,29283.925454545453,40006.2,19430.2,6204.665655815079,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23246.9,2.0,2.0,1,0.9301474851884531,0.48190487635075036,0.5180951236492497,103.5686611570248,0,0,0
2318,1,73,840.0,0.0,0.0,70,77811.2,86183.2,2342.7771428571427,6382.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,34,12.0,24433.53857142857,31310.8,16418.7,2872.9100389116065,0,1.0,3594.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24153.2,3.0,4.0,1,0.9028580976338776,0.47447473816179087,0.5255252618382091,33.46824489795918,1,0,0
2319,1,26,1449.0,0.0,0.0,92,39181.9,41539.2,877.4032608695653,3300.0,14.6,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,32,36.0,18742.175,23831.1,15406.4,1880.9338662346286,0,3.0,2127.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18297.4,3.0,5.0,1,0.9432511940528465,0.48539848936647295,0.514601510633527,9.536991965973536,2,0,0
2321,1,28,863.0,0.0,0.0,66,215952.0,205883.1,6391.4409090909085,38080.0,1.4,0.0,0.0,12.0,12.0,2.0,0.0,0.0,0.0,14.0,0.0,40,0.0,35246.586363636365,63240.4,-2019.6,15906.31532106653,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52096.9,2.0,3.0,1,1.0489059082557044,0.511934639862828,0.4880653601371721,96.84001377410468,0,0,0
2322,2,68,1234.0,0.0,0.0,64,77288.0,72809.2,2345.26875,6338.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,28,12.0,25331.4875,33320.7,17205.0,4177.067626119382,0,1.0,3232.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29052.3,3.0,4.0,1,1.0615142042489136,0.5149196653901604,0.48508033460983946,36.64482421875,1,0,0
2324,2,18,707.0,0.0,0.0,87,98595.9,87855.2,2143.116091954023,7504.5,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,2.0,21.0,0.0,28,24.0,28063.85517241379,43815.9,11132.5,7381.003725068752,0,2.0,3335.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,39982.7,4.0,4.0,1,1.1222545734344693,0.5288029944580643,0.4711970055419357,24.6335182983221,1,0,0
2327,2,77,384.0,0.0,0.0,44,53586.7,35020.8,2013.8068181818182,4415.0,14.6,0.0,8.0,8.0,8.0,0.0,12.0,0.0,0.0,0.0,12.0,16,8.0,19104.763636363637,24586.5,5415.0,3324.4723456890997,0,1.0,2943.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19566.0,3.0,4.0,1,1.5301392315423974,0.6047648336766075,0.3952351663233925,45.768336776859506,1,0,0
2328,2,28,996.0,0.0,0.0,67,83299.1,94527.2,2654.1238805970147,9520.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,31,12.0,15874.922388059702,23393.8,11313.5,3264.214237752437,0,1.0,4231.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11654.2,3.0,3.0,1,0.8812183159979351,0.46842958550000763,0.5315704144999924,39.61378926264201,1,0,0
2329,2,24,758.0,0.0,0.0,85,314977.2,293899.2,7163.251764705883,35908.5,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,4.0,12.0,0.0,33,24.0,68135.31647058824,102291.7,35087.5,15261.753036047226,0,2.0,4887.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,78630.7,4.0,4.0,1,1.071718466739617,0.5173089316649487,0.48269106833505127,84.27355017301039,1,0,0
2336,2,74,1246.0,0.0,0.0,59,71492.5,66365.2,2336.571186440678,5839.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,23,12.0,29585.80677966102,36659.1,23227.2,3101.054622269345,0,1.0,3860.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32015.4,3.0,4.0,1,1.0772588645856565,0.5185963497142343,0.48140365028576565,39.60290146509624,1,0,0
2338,1,39,1455.0,0.0,0.0,86,71184.8,82063.2,1781.953488372093,6760.5,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,19.0,0.0,31,24.0,19682.11046511628,25294.7,12337.8,2866.774927870282,0,2.0,3004.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16216.2,3.0,4.0,1,0.8674387545209059,0.46450720400918777,0.5354927959908122,20.7203893996755,1,0,0
2340,2,43,515.0,0.0,0.0,60,42002.4,36811.2,1313.5600000000002,3425.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,24,12.0,17305.525,22451.9,12107.7,2545.583194318129,0,1.0,2283.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22318.6,3.0,2.0,1,1.1410222975616118,0.5329334023569536,0.4670665976430463,21.89266666666667,1,0,0
2344,1,72,1283.0,0.0,0.0,70,79344.4,79821.2,2273.7942857142857,6520.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,34,12.0,21422.897142857142,29866.0,14469.2,3199.1214585208436,0,1.0,3223.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24324.2,3.0,4.0,1,0.9940266495617706,0.49850218891519277,0.5014978110848073,32.48277551020408,1,0,0
2345,2,54,1134.0,0.0,0.0,94,131239.7,115431.2,2624.1585106382977,14002.5,14.6,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,29,36.0,22126.89680851064,40704.2,7462.4,7658.948928638646,0,3.0,6223.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36652.6,3.0,5.0,1,1.1369517080304112,0.532043706817464,0.46795629318253584,27.916579900407424,2,0,0
2349,1,28,818.0,0.0,0.0,109,164871.4,145319.2,2845.7853211009174,16474.0,14.6,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,19.0,0.0,30,48.0,38288.12018348624,62052.8,19318.4,10359.929921915305,0,4.0,7322.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50829.0,3.0,5.0,1,1.1345465705839282,0.5315164289311153,0.46848357106888483,26.108122211935022,2,0,0
2352,1,19,532.0,0.0,0.0,62,39362.5,33597.2,1176.7693548387097,3212.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,26,12.0,17040.625806451615,22923.9,12218.0,2816.355663370983,0,1.0,2141.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20212.2,3.0,3.0,1,1.1716006095746074,0.5395101679420283,0.4604898320579717,18.980150884495316,1,0,0
2353,1,67,1323.0,0.0,0.0,60,59780.5,53871.2,1894.195,4896.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,24,12.0,21586.508333333335,30335.5,14691.2,3596.0745609948713,0,1.0,2933.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21880.4,3.0,4.0,1,1.1096931198859503,0.525997411389359,0.4740025886106411,31.569916666666664,1,0,0
2354,2,29,920.0,0.0,0.0,71,316010.3,321027.2,8972.359154929578,36225.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,35,12.0,46217.36478873239,81372.2,24126.2,12057.888881061566,0,2.0,7232.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43558.1,3.0,3.0,1,0.9843723522492798,0.49606231972215137,0.5039376802778487,126.37125570323349,2,0,0
2356,2,66,1105.0,0.0,0.0,54,56622.4,51687.2,2005.7333333333333,4660.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,18,12.0,15192.9,21388.7,11890.1,2353.538782985925,0,1.0,3106.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16903.8,3.0,4.0,1,1.095482053583866,0.5227828373477512,0.47721716265224867,37.14320987654321,1,0,0
2358,1,50,1142.0,0.0,0.0,54,216535.8,244375.2,8535.388888888889,31400.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,30,0.0,32977.19814814815,56959.5,17486.6,9461.733623041433,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25730.8,2.0,2.0,1,0.8860792748200308,0.46979959254606635,0.5302004074539336,158.0627572016461,0,0,0
2363,2,49,1418.0,0.0,0.0,75,235480.0,234427.2,6265.4293333333335,26970.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,14.0,12.0,0.0,25,12.0,32091.393333333333,48595.1,12245.4,8078.123403170248,0,1.0,6741.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,36528.7,4.0,3.0,1,1.004490946443075,0.5011202211840976,0.4988797788159024,83.53905777777778,1,0,0
2364,1,25,418.0,0.0,0.0,49,219668.5,182891.4,8215.508163265307,25038.0,14.6,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,25,0.0,51084.67755102041,67767.8,23321.0,9639.623648822808,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63712.6,2.0,2.0,1,1.2010870932148805,0.545679040560175,0.4543209594398249,167.6634319033736,0,0,0
2366,2,67,1145.0,0.0,0.0,64,84134.8,84791.2,2639.46875,13700.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,28,12.0,36999.6046875,46913.0,29285.0,3974.438585628173,0,1.0,3448.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37424.5,3.0,4.0,1,0.9922586306126108,0.49805713744479835,0.5019428625552017,41.24169921875,1,0,0
2370,1,40,972.0,0.0,0.0,109,160696.7,165515.2,2992.7697247706424,17767.5,14.6,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,14.0,0.0,35,48.0,33017.45963302752,47550.5,21060.9,6785.145868940466,0,4.0,7525.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29492.2,3.0,5.0,1,0.9708878701170648,0.49261446317562296,0.507385536824377,27.456602979547178,2,0,0
2373,2,42,1129.0,0.0,0.0,62,201348.5,177435.2,6109.414516129033,23070.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,38,0.0,28693.832258064518,46200.3,7777.0,10735.69183556061,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44890.2,2.0,2.0,1,1.1347720181790308,0.5315659042350555,0.4684340957649445,98.53894380853278,0,0,0
2377,2,46,724.0,0.0,0.0,62,36093.4,34203.2,1133.8161290322582,2946.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,26,12.0,15196.416129032257,20448.1,12346.4,1992.0716366730471,0,1.0,1964.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16994.3,3.0,2.0,1,1.0552638349628107,0.5134444624633339,0.48655553753666597,18.287356919875133,1,0,0
2380,2,69,799.0,0.0,0.0,58,65614.8,65533.2,2261.1724137931033,12500.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,22,12.0,30275.98275862069,38740.5,19051.7,4474.204540146318,0,1.0,2934.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32177.5,3.0,4.0,1,1.0012451703869185,0.5003110989111539,0.49968890108884617,38.985731272294885,1,0,0
2382,1,69,1103.0,0.0,0.0,77,82700.90000000001,82889.2,2150.5207792207793,7100.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,29,24.0,16270.971428571429,22915.7,9223.0,3375.3174883361216,0,2.0,3142.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13176.7,3.0,5.0,1,0.997728292708821,0.4994314273619015,0.5005685726380985,27.92884128858155,1,0,0
2385,2,63,489.0,0.0,0.0,67,70290.6,72738.2,2134.758208955224,5764.0,14.6,0.0,11.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,32,11.0,21722.480597014925,28783.3,14978.7,2975.3729154225225,0,1.0,2293.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19520.2,3.0,4.0,1,0.9663505558289868,0.4914436812725829,0.5085563187274171,31.862062820227223,1,0,0
2390,2,58,1422.0,1.0,0.0,60,232400.1,221751.0,7569.1849999999995,41551.0,30.3,0.0,11.0,12.0,12.0,0.0,0.0,0.0,0.0,14.0,0.0,23,11.0,28926.381666666664,73760.8,4953.6,16024.363204613996,0,1.0,9541.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28259.0,3.0,3.0,1,1.0480227823098882,0.5117241816655295,0.48827581833447065,126.15308333333333,1,0,0
2391,2,54,1418.0,0.0,0.0,76,269079.6,269803.2,7090.563157894738,30850.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,40,12.0,32284.01184210526,50074.7,18503.8,8209.917695063972,0,1.0,5569.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33736.6,3.0,3.0,1,0.9973180451529113,0.4993286109706971,0.5006713890293029,93.2968836565097,1,0,0
2392,2,41,687.0,0.0,1.0,88,579998.8,443216.0,12089.304545454546,62300.0,30.0,0.0,11.0,12.0,12.0,0.0,0.0,8.0,0.0,26.0,0.0,31,19.0,40244.722727272725,145487.5,4335.1,28783.45286650922,0,2.0,19358.0,0.0,1.0,0.0,1.0,1.0,249312.0,0.0,1.0,0.0,0.0,0.0,103831.0,3.0,4.0,1,1.3086143099527094,0.5668397290578674,0.43316027094213255,137.37846074380167,2,0,0
2394,2,34,1004.0,0.0,0.0,69,139788.1,148211.2,4173.902898550725,15903.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,32,12.0,18630.705797101447,33195.7,8546.6,4737.066001597962,0,1.0,5403.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15454.2,3.0,3.0,1,0.9431682625874428,0.4853765269568363,0.5146234730431636,60.49134635580761,1,0,0
2395,2,43,1119.0,0.0,0.0,83,294686.8,283975.2,6971.831325301205,33658.5,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,1.0,12.0,0.0,34,24.0,55632.79518072289,90813.3,35182.5,10926.907730515346,0,2.0,3690.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,64584.0,4.0,4.0,1,1.0377201952846586,0.5092554893875872,0.4907445106124128,83.99796777471332,1,0,0
2396,1,47,515.0,0.0,0.0,76,137566.9,140663.2,3660.9223684210524,14906.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,35,12.0,35919.83289473684,50028.5,17597.5,6222.189896006887,0,1.0,6624.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45011.2,3.0,3.0,1,0.9779878461459712,0.4944357206499225,0.5055642793500776,48.1700311634349,1,0,0
2397,2,78,1459.0,0.0,0.0,61,64589.5,60917.2,2057.4868852459017,5298.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,25,12.0,21119.316393442623,30111.1,15138.8,3472.7734176102144,0,1.0,2736.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26870.0,3.0,4.0,1,1.0602834667384582,0.5146298962525506,0.4853701037474493,33.72929320075249,1,0,0
2399,1,53,579.0,0.0,0.0,22,4094.4,13000.0,777.0181818181819,3500.0,90.4,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,7,0.0,28461.890909090907,33235.8,22268.8,3762.811449145198,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22359.2,2.0,1.0,1,0.31495384615384614,0.23951703481842004,0.7604829651815799,35.319008264462816,0,0,0
2400,2,37,846.0,0.0,0.0,108,186478.5,184047.2,3430.793518518519,21318.0,14.6,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,36,48.0,34011.74074074074,51223.8,22400.4,6166.12077474906,0,4.0,6581.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32965.8,3.0,5.0,1,1.0132101982534913,0.5032808790321427,0.4967191209678573,31.76660665294925,2,0,0
2403,1,33,1299.0,0.0,1.0,104,446777.0,439147.6,8518.50576923077,51303.0,30.0,12.0,12.0,12.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,32,48.0,51607.28173076923,93235.0,30066.4,14672.47469704713,0,4.0,18957.3,1.0,1.0,0.0,1.0,1.0,205200.0,0.0,0.0,0.0,0.0,0.0,45879.0,3.0,6.0,1,1.0173732020851305,0.5043058969126718,0.4956941030873282,81.90870931952662,3,0,0
2404,1,19,1450.0,0.0,0.0,66,37401.1,36733.2,1123.2469696969697,3600.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,30,12.0,22545.060606060608,26722.3,17585.1,1934.4176012336898,0,1.0,2014.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22996.7,3.0,2.0,1,1.018182461642329,0.5045046624841673,0.4954953375158328,17.018893480257116,1,0,0
2407,2,21,1180.0,0.0,0.0,74,40386.2,45203.2,1156.6135135135135,8970.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,26,24.0,21523.87972972973,28475.8,14842.7,3270.518532511516,0,2.0,2184.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21468.6,3.0,2.0,1,0.8934367478408608,0.4718598331101749,0.5281401668898251,15.629912344777209,1,0,0
2410,1,23,1150.0,0.0,0.0,60,172158.7,170895.2,5717.5650000000005,19599.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,36,0.0,49197.51666666667,67356.8,35091.2,7995.33041214548,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49868.8,2.0,2.0,1,1.0073934200609496,0.5018415473486819,0.4981584526513181,95.29275000000001,0,0,0
2413,2,35,637.0,0.0,0.0,76,163589.8,169987.2,4389.171052631579,18504.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,39,12.0,24186.63552631579,35923.2,13473.4,4819.8664209347535,0,1.0,5451.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24518.2,3.0,3.0,1,0.9623654016302403,0.49041090962506406,0.5095890903749359,57.75225069252078,1,0,0
2414,1,46,1020.0,0.0,0.0,62,249828.7,275455.2,8472.320967741936,31520.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,38,0.0,39007.61129032258,53814.4,13591.8,9825.442406726695,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31548.0,2.0,2.0,1,0.9069667227193388,0.4756070003287746,0.5243929996712254,136.65033818938608,0,0,0
2417,1,58,832.0,0.0,0.0,62,51499.6,59709.2,1793.6903225806452,10250.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,26,12.0,17896.285483870968,29067.0,11607.3,3779.3722897946686,0,1.0,1982.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16637.1,3.0,4.0,1,0.8625069503527095,0.46308925192970346,0.5369107480702966,28.930489073881375,1,0,0
2418,1,43,1301.0,0.0,0.0,63,40269.5,42831.2,1319.0587301587302,3600.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,27,12.0,24166.742857142857,27605.2,20099.2,1754.6687130306047,0,1.0,2168.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22529.2,3.0,2.0,1,0.9401907954948729,0.48458677243392656,0.5154132275660734,20.937440161249686,1,0,0
2422,1,20,793.0,0.0,0.0,54,134688.6,138776.1,5064.1611111111115,45566.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,3.0,0.0,10.0,0.0,29,3.0,19769.792592592592,59325.0,3905.3,12603.537135771621,0,1.0,5700.3,0.0,0.0,0.0,1.0,1.0,68400.0,1.0,0.0,0.0,0.0,0.0,11283.1,3.0,3.0,1,0.9705460810615084,0.49252645771099524,0.5074735422890048,93.78076131687243,1,0,0
2423,2,39,531.0,0.0,0.0,119,471023.4,401523.2,7872.458823529411,46102.0,14.6,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,20.0,0.0,39,48.0,51269.08739495798,101705.8,19586.4,19766.273006128544,0,4.0,4729.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51378.0,3.0,5.0,1,1.173091368070388,0.539826067742399,0.4601739322576009,66.1551161641127,2,0,0
2428,1,50,1293.0,0.0,0.0,62,308353.2,322475.2,10174.651612903226,35202.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,10.0,12.0,0.0,28,0.0,63821.27419354839,96435.6,32891.8,13499.093014935503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,61701.0,3.0,2.0,1,0.9562074851027303,0.488806781685796,0.511193218314204,164.10728407908428,0,0,0
2429,2,23,1304.0,0.0,0.0,88,310361.3,305043.2,6993.232954545455,35592.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,11.0,12.0,0.0,29,24.0,36524.91477272727,62662.1,19508.9,10617.549025974622,0,2.0,6454.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,38756.7,4.0,4.0,1,1.0174339241130437,0.5043208166336125,0.4956791833663875,79.4685563016529,1,0,0
2431,2,30,957.0,0.0,0.0,78,510751.6,436463.2,12693.292307692309,58653.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,2.0,0.0,12.0,40,12.0,53052.66794871795,100619.5,24981.7,18065.12501033661,0,1.0,12524.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,69030.2,4.0,3.0,1,1.170205414797857,0.5392141254549654,0.46078587454503456,162.734516765286,1,0,0
2432,1,72,1363.0,0.0,0.0,58,73939.2,58061.2,2275.868965517241,6060.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,22,12.0,24797.38103448276,40074.0,15063.5,6567.061617674663,0,1.0,3688.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36519.6,3.0,4.0,1,1.2734700626235764,0.5601437571401299,0.43985624285987013,39.239120095124846,1,0,0
2433,2,32,400.0,0.0,0.0,55,613886.2,547531.4,21887.356363636365,70450.0,14.6,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,31,0.0,71000.99818181818,132874.6,35470.6,23563.530540933705,0,1.0,2127.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71449.5,2.0,2.0,1,1.1211890313505306,0.5285662969116361,0.47143370308836374,397.95193388429755,1,0,0
2438,1,50,1355.0,0.0,0.0,90,177629.9,169691.2,3859.123333333333,24800.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,39,24.0,56259.868888888894,79453.4,28543.9,11097.791414902522,0,2.0,4198.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62590.0,3.0,4.0,1,1.0467832156293313,0.5114284735364479,0.4885715264635521,42.87914814814815,1,0,0
